Line num,0
packages num,7,59
/Users/nicolasdilley/go/src/github.com/nicolasdilley/gocurrency_tool/projects-gocurrency/gopherjs++gopherjs/compiler/package.go,0,Mutex,185,
/Users/nicolasdilley/go/src/github.com/nicolasdilley/gocurrency_tool/projects-gocurrency/gopherjs++gopherjs/compiler/package.go,0,Mutex,185,
/Users/nicolasdilley/go/src/github.com/nicolasdilley/gocurrency_tool/projects-gocurrency/gopherjs++gopherjs/compiler/linkname_test.go,0,Mutex,20,
/Users/nicolasdilley/go/src/github.com/nicolasdilley/gocurrency_tool/projects-gocurrency/gopherjs++gopherjs/compiler/linkname_test.go,0,Mutex,20,
/Users/nicolasdilley/go/src/github.com/nicolasdilley/gocurrency_tool/projects-gocurrency/gopherjs++gopherjs/compiler/linkname_test.go,0,Mutex,33,
/Users/nicolasdilley/go/src/github.com/nicolasdilley/gocurrency_tool/projects-gocurrency/gopherjs++gopherjs/compiler/linkname_test.go,0,Mutex,33,
/Users/nicolasdilley/go/src/github.com/nicolasdilley/gocurrency_tool/projects-gocurrency/gopherjs++gopherjs/compiler/linkname_test.go,0,Mutex,195,
/Users/nicolasdilley/go/src/github.com/nicolasdilley/gocurrency_tool/projects-gocurrency/gopherjs++gopherjs/compiler/linkname_test.go,0,Mutex,195,
/Users/nicolasdilley/go/src/github.com/nicolasdilley/gocurrency_tool/projects-gocurrency/gopherjs++gopherjs/build/build.go,0,Mutex,480,
/Users/nicolasdilley/go/src/github.com/nicolasdilley/gocurrency_tool/projects-gocurrency/gopherjs++gopherjs/build/build.go,0,Mutex,669,
/Users/nicolasdilley/go/src/github.com/nicolasdilley/gocurrency_tool/projects-gocurrency/gopherjs++gopherjs/build/build.go,0,Mutex,669,
/Users/nicolasdilley/go/src/github.com/nicolasdilley/gocurrency_tool/projects-gocurrency/gopherjs++gopherjs/build/build.go,0,Mutex,754,
/Users/nicolasdilley/go/src/github.com/nicolasdilley/gocurrency_tool/projects-gocurrency/gopherjs++gopherjs/build/build.go,0,Mutex,754,
/Users/nicolasdilley/go/src/github.com/nicolasdilley/gocurrency_tool/projects-gocurrency/gopherjs++gopherjs/build/context.go,0,Mutex,127,
/Users/nicolasdilley/go/src/github.com/nicolasdilley/gocurrency_tool/projects-gocurrency/gopherjs++gopherjs/build/build_test.go,0,Mutex,87,
/Users/nicolasdilley/go/src/github.com/nicolasdilley/gocurrency_tool/projects-gocurrency/gopherjs++gopherjs/build/build_test.go,0,Mutex,87,
/Users/nicolasdilley/go/src/github.com/nicolasdilley/gocurrency_tool/projects-gocurrency/gopherjs++gopherjs/build/build_test.go,0,Mutex,126,
/Users/nicolasdilley/go/src/github.com/nicolasdilley/gocurrency_tool/projects-gocurrency/gopherjs++gopherjs/build/build_test.go,0,Mutex,126,
/Users/nicolasdilley/go/src/github.com/nicolasdilley/gocurrency_tool/projects-gocurrency/gopherjs++gopherjs/build/build_test.go,0,Mutex,168,
/Users/nicolasdilley/go/src/github.com/nicolasdilley/gocurrency_tool/projects-gocurrency/gopherjs++gopherjs/build/build_test.go,0,Mutex,168,
/Users/nicolasdilley/Library/Caches/go-build/c3/c38c4b580ed6e3d411af1fe253f7150f29da8bf9f6b3312878b14cf38bc57fd8-d,0,Mutex,41,
/Users/nicolasdilley/go/src/github.com/nicolasdilley/gocurrency_tool/projects-gocurrency/gopherjs++gopherjs/tests/vendored_test.go,0,Mutex,17,
